age,balance,day,duration,campaign,pdays,previous,y
1.764705882,0.2483859277,1.166666667,3.447533929,0.1020408163,-2.50E-17,0,yes
0.6617647059,0.4513362237,2.333333333,0.02979145978,0.306122449,-7.50E-17,0,no
2.573529412,0.3089891411,0.6666666667,0.4336312479,-1.06E-16,-2.60E-32,0,no
1.323529412,0.227647951,3.333333333,0.3095001655,-7.58E-17,-1.86E-32,0,no
2.941176471,0.3574448665,3,0.3608076796,0.306122449,0.5447247706,0.4,yes
2.867647059,0.2587884726,2.666666667,0.4303210857,0.2040816327,-5.00E-17,0,no
2.720588235,0.290533013,1.333333333,0.2979145978,0.4081632653,-1.00E-16,0,no
0.9558823529,0.2628823774,4.5,0.15061238,0.2040816327,-5.00E-17,0,no
1.691176471,0.2575804352,2,0.2035749752,0.1020408163,-2.50E-17,0,no
2.426470588,0.2460369659,5,0.6471367097,0.306122449,-7.50E-17,0,no
1.985294118,0.2870431269,1.166666667,0.2813637868,-6.89E-17,-1.69E-32,0,no
1.323529412,0.4849599334,4.333333333,0.1986097319,-4.86E-17,-1.19E-32,0,yes
1.470588235,0.2813385055,4.166666667,0.1621979477,0.1020408163,-2.50E-17,0,no
0.8823529412,0.2434195514,2.666666667,0.4551473022,-1.11E-16,-2.73E-32,0,no
2.941176471,0.2223460088,4.333333333,0.1191658391,1.020408163,-2.50E-16,0,no
1.397058824,0.3142910833,1.666666667,0.7745779543,0.1020408163,-2.50E-17,0,no
2.867647059,0.2248291969,2.833333333,0.1324064879,1.020408163,-2.50E-16,0,no
1.102941176,0.2675131877,3.166666667,0.4419066534,-3.68E-16,1.060779817,0.2,no
1.544117647,0.1993932967,4.166666667,1.241310824,-3.04E-16,-7.45E-32,0,no
0.07352941176,0.241875948,1.666666667,0.2780536246,0.4081632653,2.133027523,1,no
1.102941176,0.2363726661,1.166666667,0.6140350877,0.1020408163,-2.50E-17,0,no
0.8823529412,0.2517415874,1.833333333,0.2085402185,0.1020408163,-2.50E-17,0,no
1.470588235,0.3057005946,1.833333333,0.4948692486,0.2040816327,-5.00E-17,0,no
1.102941176,0.2461711923,2.5,0.4253558424,-1.04E-16,-2.55E-32,0,no
0.3676470588,0.2360371002,2.666666667,0.3723932473,0.2040816327,-5.00E-17,0,no
1.617647059,0.9443497403,-2.31E-16,0.4700430321,-1.15E-16,-2.82E-32,0,no
1.544117647,0.2226815747,2.833333333,0.3558424363,0.2040816327,-5.00E-17,0,no
1.911764706,0.249862418,4.833333333,1.468056935,0.306122449,-7.50E-17,0,yes
1.25,0.2629494906,4.166666667,0.3310162198,-8.11E-17,-1.99E-32,0,no
2.5,0.2226144616,3.166666667,0.02482621648,0.5102040816,-1.25E-16,0,no
0.2941176471,0.7924054711,4,0.2548824892,0.1020408163,-2.50E-17,0,no
1.691176471,0.235634421,1.166666667,0.5130751407,-1.26E-16,-3.08E-32,0,no
2.132352941,0.2787882042,3,0.3492221119,-8.55E-17,-2.09E-32,0,no
1.102941176,0.2228829143,4,0.2730883813,0.306122449,-7.50E-17,0,no
1.25,0.2538892095,5,0.1605428666,0.306122449,-7.50E-17,0,no
1.764705882,0.2572448692,3.166666667,0.01820589209,1.224489796,-3.00E-16,0,no
1.25,0.2518087006,3.333333333,0.4237007613,0.4081632653,-1.00E-16,0,no
2.205882353,0.1918766191,2.166666667,0.9169149288,-2.25E-16,-5.50E-32,0,yes
2.647058824,0.2536207568,2.666666667,0.468387951,0.306122449,-7.50E-17,0,no
2.5,0.2669762822,3.5,0.6074147633,0.1020408163,-2.50E-17,0,yes
1.691176471,0.2890565227,1.666666667,0.2399867594,-1.70E-16,0.4529816514,1,yes
1.911764706,0.5811331392,3.333333333,0.3028798411,-7.42E-17,-1.82E-32,0,yes
0.8823529412,0.3057677078,3.333333333,0.04634227077,-1.14E-17,-2.78E-33,0,no
0.9558823529,0.2223460088,0.6666666667,0.2217808673,-5.43E-17,-1.33E-32,0,no
1.25,0.3805318049,2.666666667,0.3707381662,0.1020408163,-2.50E-17,0,no
2.720588235,0.2924121824,0.3333333333,0.5776233035,0.1020408163,-2.50E-17,0,yes
1.985294118,0.2940900122,1.166666667,0.06785832506,0.1020408163,-2.50E-17,0,no
1.617647059,0.2378491564,1.333333333,0.1191658391,0.1020408163,-2.50E-17,0,no
0.8823529412,0.2223460088,0.8333333333,0.2317113539,0.1020408163,-2.50E-17,0,no
0.9558823529,0.2401981181,3,0.2714333002,0.1020408163,-2.50E-17,0,no
1.397058824,0.2176480853,4.833333333,0.2250910295,-5.93E-17,0.01720183486,0.6,no
2.205882353,1.955477108,2.666666667,0.1489572989,-3.65E-17,-8.94E-33,0,no
1.985294118,0.2584529067,2.666666667,0.1886792453,0.2040816327,-5.00E-17,0,no
0.7352941176,0.2581844539,2.833333333,0.6256206554,-1.53E-16,-3.75E-32,0,no
1.25,0.3782499564,3,0.1770936776,-4.34E-17,-1.06E-32,0,no
1.397058824,0.3466396424,2.333333333,0.4865938431,0.1020408163,-2.50E-17,0,no
2.5,0.3999946309,4.833333333,0.1936444886,-4.74E-17,-1.16E-32,0,no
1.764705882,0.4080482141,2.333333333,0.518040384,0.612244898,-1.50E-16,0,no
1.617647059,0.2341579308,0.6666666667,0.06289308176,-1.54E-17,-3.77E-33,0,no
1.691176471,0.8746862458,0.6666666667,0.1274412446,0.1020408163,-2.50E-17,0,no
2.647058824,0.3305995893,0.3333333333,0.4832836809,-4.99E-16,1.553899083,0.6,yes
1.470588235,0.4171756084,4,0.4220456802,0.1020408163,-2.50E-17,0,no
0.8088235294,0.2277821774,0.8333333333,0.1936444886,0.5102040816,0.6479357798,0.6,no
1.617647059,0.2746942994,2.333333333,0.7083747104,0.2040816327,-5.00E-17,0,no
1.838235294,0.2342921572,1.166666667,0.2019198941,0.1020408163,-2.50E-17,0,no
2.867647059,0.2424128535,2.5,0.1919894075,0.306122449,-7.50E-17,0,no
1.176470588,0.2414732688,4.666666667,0.2184707051,-5.35E-17,-1.31E-32,0,no
0.5882352941,0.2808687132,2.666666667,1.863621317,0.2040816327,-5.00E-17,0,no
1.102941176,0.312076348,2.666666667,0.5395564383,0.1020408163,0.7339449541,0.6,yes
0.4411764706,0.2271781587,3.666666667,0.4981794108,0.1020408163,-2.50E-17,0,no
1.25,0.2223460088,3.166666667,0.5428666005,0.2040816327,-5.00E-17,0,no
1.397058824,0.1963060899,1.333333333,0.6752730884,-1.65E-16,-4.05E-32,0,no
0.8088235294,0.2230842539,1.666666667,0.2532274081,-6.20E-17,-1.52E-32,0,no
2.058823529,0.1864404505,4.833333333,0.1108904336,0.1020408163,-2.50E-17,0,no
1.617647059,0.2751640918,1.166666667,0.484938762,0.1020408163,-2.50E-17,0,no
1.25,0.4467054134,2.833333333,0.501489573,-1.23E-16,-3.01E-32,0,no
3.235294118,0.4843559147,0.5,0.4071499503,0.1020408163,1.077981651,0.4,yes
0.2941176471,0.2717413189,4.833333333,0.1903343264,-4.66E-17,-1.14E-32,0,no
0.9558823529,0.3156333472,1,0.1853690831,0.1020408163,-2.50E-17,0,no
2.794117647,0.2765734688,1,0.4468718967,-1.09E-16,-2.68E-32,0,no
2.132352941,0.2993248413,0.6666666667,0.6372062231,-2.47E-16,0.372706422,0.4,yes
2.205882353,0.2976470114,0.5,0.2300562728,-5.63E-17,-1.38E-32,0,no
2.279411765,0.1842257151,4.5,1.416749421,0.1020408163,-2.50E-17,0,no
1.029411765,0.3005328788,3.333333333,0.6885137372,0.1020408163,-2.50E-17,0,no
2.5,0.161608569,4.5,0.3459119497,-8.47E-17,-2.08E-32,0,no
0.8088235294,0.2223460088,2.833333333,1.244620986,-3.05E-16,-7.47E-32,0,no
1.397058824,0.2720097717,1,0.4220456802,0.2040816327,-5.00E-17,0,no
1.838235294,0.7768352103,3.666666667,0.3260509765,1.530612245,-3.75E-16,0,no
1.470588235,0.2232855935,2,0.02482621648,0.8163265306,-2.00E-16,0,no
1.911764706,0.6993865854,2.833333333,0.08109897385,-2.63E-16,0.9919724771,0.6,no
1.25,0.2927477484,2.166666667,0.3641178418,0.306122449,-7.50E-17,0,yes
1.397058824,0.2223460088,2,0.08771929825,0.4081632653,2.006880734,0.2,no
1.25,0.2504664367,4.833333333,0.4088050314,-1.00E-16,-2.45E-32,0,no
0.8088235294,0.271070187,2.5,0.05792783846,-4.96E-16,1.966743119,0.6,no
0.6617647059,0.2622112455,2.833333333,0.08275405495,0.2040816327,-5.00E-17,0,no
0.5147058824,0.2528153985,3.666666667,0.03972194638,1.734693878,-4.25E-16,0,no
2.573529412,0.3703977128,1.833333333,0.1655081099,-1.81E-16,0.5733944954,0.4,yes
1.397058824,0.3557670367,4.333333333,0.2648129758,0.1020408163,0.751146789,0.4,yes
0.9558823529,0.2223460088,1,0.4369414101,0.1020408163,-2.50E-17,0,no
2.279411765,0.2359028738,2.666666667,0.2383316783,-5.84E-17,-1.43E-32,0,no
1.764705882,0.2671105086,1,0.3707381662,0.2040816327,-5.00E-17,0,no
2.132352941,0.2298626864,2.833333333,0.2234359484,0.4081632653,-1.00E-16,0,no
2.794117647,0.2257016684,2.833333333,0.1406818934,0.2040816327,-5.00E-17,0,no
3.308823529,0.2738889411,2.333333333,0.4071499503,0.1020408163,1.049311927,0.2,no
0.5147058824,0.2273123851,3.666666667,0.1688182721,0.5102040816,-1.25E-16,0,no
1.029411765,0.2667078294,2.833333333,1.595498179,-3.91E-16,-9.57E-32,0,yes
2.279411765,0.4253634179,0.8333333333,0.2714333002,0.2040816327,-5.00E-17,0,no
2.058823529,0.2727480168,3.833333333,0.668652764,1.326530612,-3.25E-16,0,no
1.470588235,0.2502650971,3.666666667,0.08606421715,0.306122449,-7.50E-17,0,no
2.426470588,0.2232855935,4.5,0.08440913605,0.4081632653,-1.00E-16,0,no
0.8823529412,0.1886551858,4.666666667,0.1191658391,0.306122449,-7.50E-17,0,no
2.279411765,0.2223460088,1.666666667,0.1125455147,0.4081632653,-1.00E-16,0,no
2.058823529,0.2625468115,2,0.1572327044,0.2040816327,-5.00E-17,0,no
0.8088235294,0.2077153327,4.333333333,0.01489572989,1.428571429,-3.50E-16,0,no
0.9558823529,0.2902645602,2.166666667,0.2879841112,-7.05E-17,-1.73E-32,0,no
1.25,0.2424799667,1.333333333,0.468387951,-1.15E-16,-2.81E-32,0,no
1.985294118,0.2369095717,2.166666667,0.2267461106,-5.43E-16,1.989678899,0.4,no
1.911764706,0.3630152615,3.333333333,0.2035749752,-1.92E-16,0.5791284404,0.4,no
1.323529412,0.2223460088,0.5,0.1075802714,0.1020408163,-2.50E-17,0,no
2.867647059,0.576569442,0.5,1.256206554,0.306122449,-7.50E-17,0,no
2.941176471,0.3452302654,2.666666667,0.1952995697,-1.78E-16,0.5332568807,0.2,no
0.6617647059,0.3216735346,2.833333333,0.2300562728,-5.63E-17,-1.38E-32,0,no
2.132352941,0.7115340734,0.1666666667,0.5163853029,0.2040816327,-5.00E-17,0,no
2.647058824,0.3340894753,4.833333333,0.1406818934,0.1020408163,-2.50E-17,0,no
1.323529412,0.2794593361,2.333333333,0.2432969215,-5.55E-16,2.024082569,0.2,no
1.617647059,0.4159675709,3,0.05958291956,-1.46E-17,-3.57E-33,0,no
1.176470588,0.2315405162,0.5,0.001655081099,-1.14E-15,4.638761468,2.4,no
1.102941176,0.305499255,2.833333333,0.1423369745,-3.49E-17,-8.54E-33,0,no
1.764705882,0.232144535,3.333333333,0.07613373055,-1.79E-16,0.6536697248,1,no
2.941176471,0.222413122,2.333333333,0.2565375703,0.1020408163,2.173165138,0.6,yes
2.279411765,0.2216748768,1.5,0.6041046011,0.5102040816,-1.25E-16,0,no
1.323529412,0.2545603415,3.5,0.5627275737,0.1020408163,1.049311927,1.6,yes
1.176470588,0.4095247044,0.5,0.4170804369,0.1020408163,0.5447247706,0.2,no
2.279411765,0.4838861223,4.166666667,0.4865938431,-1.19E-16,-2.92E-32,0,no
1.25,0.2550301338,1.666666667,0.4369414101,0.2040816327,-5.00E-17,0,no
1.617647059,0.5652944256,2,0.3757034095,-9.20E-17,-2.25E-32,0,no
0.6617647059,0.2436880042,4.333333333,7.50E-17,0.306122449,-7.50E-17,0,no
1.691176471,0.1947624864,1.833333333,0.1224760013,0.4081632653,1.680045872,0.6,no
3.014705882,0.5458315996,0.6666666667,0.6868586561,-1.68E-16,-4.12E-32,0,no
0.6617647059,0.5536838432,2,0.6901688183,0.2040816327,-5.00E-17,0,no
2.132352941,0.2710030738,1.5,0.167163191,-4.09E-17,-1.00E-32,0,no
2.352941176,0.5849585912,0.8333333333,0.06289308176,-1.54E-17,-3.77E-33,0,no
0.9558823529,0.4967718554,4.166666667,0.1820589209,0.612244898,1.651376147,0.6,no
1.176470588,0.2349632891,4.166666667,0.4667328699,0.1020408163,-2.50E-17,0,no
1.323529412,0.2350304023,-5.76E-17,0.3872889772,-2.47E-16,0.619266055,0.4,yes
1.397058824,0.4235513617,1.666666667,0.1439920556,-3.53E-17,-8.64E-33,0,no
4.264705882,0.2632850566,2,1.261171797,0.2040816327,-5.00E-17,0,no
0.9558823529,0.2751640918,4.5,0.1456471367,-3.57E-17,-8.74E-33,0,no
1.764705882,0.233553912,0.5,0.3426017875,0.2040816327,-5.00E-17,0,no
1.25,0.2386545147,1,0.2581926514,0.1020408163,2.069954128,0.6,no
0.7352941176,0.2812042791,0.3333333333,0.268123138,0.2040816327,-5.00E-17,0,no
0.9558823529,0.4114038738,3.333333333,0.3161204899,-7.74E-17,-1.90E-32,0,no
1.617647059,0.5288519617,2.5,0.1688182721,-4.13E-17,-1.01E-32,0,no
0.5147058824,0.2308693843,3.666666667,0.134061569,0.2040816327,-5.00E-17,0,no
1.102941176,0.2341579308,3.833333333,0.1224760013,-3.00E-17,-7.35E-33,0,no
2.794117647,0.2223460088,4.5,1.065872228,-2.61E-16,-6.39E-32,0,yes
1.25,0.321807761,2.833333333,0.2863290301,0.1020408163,1.003440367,0.2,no
1.691176471,0.4271754742,4.333333333,0.04634227077,-1.14E-17,-2.78E-33,0,no
1.176470588,0.2261043476,4.666666667,0.03310162198,1.12244898,-2.75E-16,0,no
2.426470588,0.2410034765,1,1.132075472,0.1020408163,-2.50E-17,0,no
1.25,0.4824096321,4.333333333,0.02813637868,0.4081632653,-1.00E-16,0,no
1.985294118,0.1997288627,4.333333333,0.1787487587,-4.38E-17,-1.07E-32,0,no
3.014705882,0.2469094375,0.3333333333,0.9748427673,-2.39E-16,-5.85E-32,0,yes
2.794117647,0.2559697185,1,0.09102946044,0.1020408163,-2.50E-17,0,no
2.132352941,0.2893249755,4.666666667,0.1936444886,0.2040816327,-5.00E-17,0,no
2.941176471,0.2223460088,4.5,0.1539225422,0.1020408163,-2.50E-17,0,no
1.470588235,0.2388558543,1.666666667,0.1357166501,0.1020408163,-2.50E-17,0,no
1.838235294,0.2101314076,2.166666667,0.009930486594,0.9183673469,-2.25E-16,0,no
0.5882352941,0.2522784929,3.666666667,0.3326713009,0.2040816327,-5.00E-17,0,no
2.941176471,0.3010697843,1.333333333,0.1208209202,0.1020408163,-2.50E-17,0,no
1.25,0.6221393001,2.833333333,0.2217808673,0.1020408163,-2.50E-17,0,no
1.838235294,0.2361042134,0.3333333333,0.4716981132,-1.16E-16,-2.83E-32,0,yes
2.279411765,0.2223460088,0.5,0.1357166501,0.306122449,-7.50E-17,0,no
1.617647059,0.247110777,3.5,0.008275405495,0.2040816327,-5.00E-17,0,no
2.058823529,0.3521429243,2.166666667,0.3657729229,-6.02E-16,2.092889908,0.2,no
0.9558823529,0.2397283258,3.5,0.6669976829,0.306122449,-7.50E-17,0,no
1.397058824,0.2414061556,0.3333333333,1.698113208,0.5102040816,-1.25E-16,0,no
2.647058824,0.2238896122,2,0.1969546508,0.1020408163,-2.50E-17,0,no
1.397058824,0.3144924229,3.5,0.1903343264,0.306122449,-7.50E-17,0,no
0.8823529412,0.2265070268,2.833333333,0.2830188679,-4.82E-16,1.685779817,1,no
1.397058824,0.2328827801,1.333333333,0.4882489242,0.4081632653,-1.00E-16,0,no
0.7352941176,0.2888551832,0.6666666667,0.9251903343,-2.27E-16,-5.55E-32,0,no
2.647058824,0.2348290627,1.333333333,0.3922542205,-9.61E-17,-2.35E-32,0,no
1.176470588,0.2879155984,0.5,0.07944389275,0.306122449,0.5275229358,0.2,no
1.544117647,0.4165044764,0.1666666667,0.1191658391,0.2040816327,-5.00E-17,0,no
1.102941176,0.3496597361,3,0.7232704403,-1.77E-16,-4.34E-32,0,no
0.9558823529,0.5924081556,3.5,0.5213505462,-3.85E-16,1.049311927,0.2,yes
1.029411765,0.2820096375,2.833333333,0.01489572989,-5.29E-16,2.144495413,1.2,no
1.029411765,0.2406679105,2.5,1.322409798,-3.24E-16,-7.93E-32,0,yes
1.323529412,0.3024120482,1.833333333,0.6487917908,0.1020408163,-2.50E-17,0,no
2.867647059,0.4054979128,2.833333333,0.3045349222,-7.46E-17,-1.83E-32,0,no
1.25,0.2223460088,3.166666667,1.047666336,-2.57E-16,-6.28E-32,0,no
1.691176471,0.2377820432,0.6666666667,0.2830188679,0.612244898,-1.50E-16,0,no
1.102941176,0.4054979128,0.8333333333,1.557431314,-5.78E-16,0.8027522936,0.2,no
1.176470588,0.243620891,3.666666667,0.2615028136,0.2040816327,-5.00E-17,0,no
3.014705882,0.2570435296,1.833333333,1.94306521,0.2040816327,-5.00E-17,0,no
2.279411765,0.190802808,1.166666667,0.8308507117,0.1020408163,0.9805045872,0.6,no
0.6617647059,0.52965732,1.833333333,0.6703078451,0.1020408163,-2.50E-17,0,yes
0.5882352941,0.222413122,2.166666667,0.1853690831,0.2040816327,-5.00E-17,0,no
1.323529412,0.5650259728,4.833333333,0.3972194638,-9.73E-17,-2.38E-32,0,yes
0.8823529412,0.2650299996,0.5,0.5759682224,0.306122449,-7.50E-17,0,yes
1.102941176,0.2945598046,1.833333333,0.2449520026,-3.17E-16,1.049311927,1.2,yes
1.397058824,0.2308022711,3.333333333,0.2648129758,0.1020408163,-2.50E-17,0,no
0.9558823529,0.2201312734,4.5,0.3806686528,0.2040816327,-5.00E-17,0,no
1.323529412,0.2512046818,4.333333333,0.2482621648,0.306122449,-7.50E-17,0,no
1.029411765,0.2219433296,1,0.9301555776,0.1020408163,-2.50E-17,0,no
3.823529412,0.2480503617,4.333333333,0.534591195,0.1020408163,1.055045872,0.6,no
0.5882352941,0.2310707239,1,0.4319761668,0.2040816327,-5.00E-17,0,no
1.397058824,0.3947598019,1.333333333,0.2780536246,-6.81E-17,-1.67E-32,0,no
1.102941176,0.2358357606,3.5,0.418735518,0.1020408163,-2.50E-17,0,no
2.573529412,0.2223460088,2,1.016219795,-2.49E-16,-6.10E-32,0,yes
0.8088235294,0.2227486879,4.5,0.3922542205,0.2040816327,-5.00E-17,0,no
1.176470588,0.2542247755,3.333333333,1.542535584,0.306122449,-7.50E-17,0,no
1.029411765,0.2697279231,1,0.5379013572,-5.85E-16,1.85206422,0.2,no
1.25,0.3448275862,2.166666667,0.03310162198,-4.95E-16,1.989678899,0.2,no
2.941176471,0.2347619495,3.5,0.2863290301,0.4081632653,0.7970183486,0.2,no
3.897058824,0.5186507564,2,0.1919894075,-4.70E-17,-1.15E-32,0,no
3.308823529,0.2679158669,3.5,0.216815624,0.2040816327,-5.00E-17,0,no
2.5,0.2438222306,1.333333333,0.2830188679,-6.93E-17,-1.70E-32,0,no
1.176470588,0.4228802298,4,0.2896391923,-7.09E-17,-1.74E-32,0,no
2.867647059,0.3167742715,4.833333333,0.08937437934,-2.19E-17,-5.36E-33,0,no
1.544117647,0.307579764,2.666666667,0.5594174115,0.1020408163,-2.50E-17,0,no
1.617647059,0.2662380371,2,0.2234359484,0.1020408163,-2.50E-17,0,no
2.132352941,0.5695225567,2.833333333,0.1390268123,0.7142857143,-1.75E-16,0,no
1.838235294,0.4547589965,4.5,0.3409467064,0.2040816327,-5.00E-17,0,no
1.470588235,0.2223460088,0.1666666667,1.203243959,-5.67E-16,1.112385321,0.6,no
3.088235294,0.6260989785,0.1666666667,1.102284012,0.2040816327,-5.00E-17,0,yes
1.25,0.234225044,1.833333333,0.09764978484,0.4081632653,-1.00E-16,0,no
0.6617647059,0.4702621441,1.166666667,0.1092353525,0.1020408163,-2.50E-17,0,no
2.867647059,0.3324116455,0.5,0.1125455147,0.5102040816,1.576834862,0.8,no
3.014705882,0.2340237044,2.333333333,0.3922542205,-6.09E-16,2.092889908,0.2,no
3.455882353,0.9053569751,0.6666666667,0.4435617345,0.306122449,-7.50E-17,0,no
1.25,0.2552314734,4.5,0.3359814631,0.7142857143,0.5676605505,0.2,yes
2.205882353,0.3952295942,2.333333333,0.09930486594,0.5102040816,-1.25E-16,0,no
1.544117647,0.2223460088,1.833333333,0.8920887123,0.1020408163,-2.50E-17,0,no
0.2941176471,0.2624796983,4.833333333,0.268123138,-6.57E-17,-1.61E-32,0,no
0.7352941176,1.259848861,4.166666667,0.3988745449,0.2040816327,0.5619266055,1.4,no
1.838235294,0.2405336841,1.333333333,0.1489572989,-3.65E-17,-8.94E-33,0,no
2.573529412,0.3906658971,3.166666667,0.04965243297,0.7142857143,-1.75E-16,0,no
2.058823529,0.2438222306,4.833333333,0.3293611387,0.1020408163,-2.50E-17,0,no
1.029411765,0.2652984524,3.833333333,0.5196954651,-1.27E-16,-3.12E-32,0,no
0.8088235294,0.341270587,2,0.2548824892,0.306122449,-7.50E-17,0,no
0.5882352941,0.2233527067,3.333333333,0.2863290301,-7.01E-17,-1.72E-32,0,no
2.205882353,0.3814042765,2.666666667,0.08606421715,-1.67E-16,0.5963302752,0.4,no
0.5882352941,0.2358357606,0.5,0.2780536246,0.1020408163,-2.50E-17,0,no
2.352941176,0.2330841197,1,0.2184707051,-5.59E-16,2.064220183,0.2,no
0.9558823529,0.2226815747,2.833333333,0.1290963257,0.2040816327,2.087155963,0.4,no
0.8088235294,0.2273794983,2.5,0.1969546508,-4.82E-17,-1.18E-32,0,no
1.029411765,0.5513348814,3.166666667,0.1754385965,-4.30E-17,-1.05E-32,0,no
0.5882352941,0.2170440665,4.833333333,0.6305858987,0.4081632653,-1.00E-16,0,no
4.117647059,0.3123448007,2.833333333,0.6802383317,0.612244898,-1.50E-16,0,yes
1.323529412,0.2552314734,0.1666666667,0.1142005958,-2.80E-17,-6.85E-33,0,no
1.25,0.3244251755,2.5,0.3955643827,0.1020408163,-2.50E-17,0,no
1.323529412,0.2311378371,1.333333333,0.2201257862,0.1020408163,-2.50E-17,0,no
1.176470588,0.2228829143,3.666666667,0.08440913605,0.306122449,-7.50E-17,0,no
0.9558823529,0.1799304707,3.166666667,0.02317113539,0.4081632653,-1.00E-16,0,no
0.9558823529,0.2301311392,2.5,0.4154253558,0.1020408163,-2.50E-17,0,no
1.176470588,0.2350304023,1.666666667,0.15061238,-3.69E-17,-9.04E-33,0,no
0.8823529412,0.2224802352,1.5,0.1787487587,-4.38E-17,-1.07E-32,0,no
0.6617647059,0.5061677024,0.6666666667,0.3326713009,0.1020408163,-2.50E-17,0,no
0.5882352941,0.2259701212,2.833333333,0.1539225422,-5.59E-16,2.127293578,0.2,no
0.2205882353,0.2591911518,0.1666666667,0.2482621648,-6.08E-17,-1.49E-32,0,no
1.176470588,0.2423457403,2,0.216815624,0.1020408163,2.127293578,0.4,no
3.676470588,0.2612045476,2.166666667,0.3740483284,-9.16E-17,-2.24E-32,0,no
1.323529412,0.3208010631,2.666666667,0.5710029791,-1.40E-16,-3.43E-32,0,no
1.911764706,0.2223460088,1.166666667,0.05627275737,-1.38E-17,-3.38E-33,0,no
2.058823529,0.2296613468,3.5,0.4369414101,-1.07E-16,-2.62E-32,0,no
2.426470588,0.2216077637,1.666666667,0.1489572989,0.306122449,-7.50E-17,0,no
1.029411765,0.2283861962,4.5,0.4286660046,0.1020408163,-2.50E-17,0,no
3.014705882,0.255432813,2.833333333,1.103939093,0.306122449,-7.50E-17,0,yes
1.029411765,0.3496597361,0.1666666667,0.3194306521,-7.82E-17,-1.92E-32,0,no
1.838235294,0.3836190118,4.5,0.2912942734,0.1020408163,-2.50E-17,0,no
1.397058824,0.2806002604,3.166666667,0.7414763323,0.1020408163,-2.50E-17,0,no
2.573529412,0.2661709239,2.333333333,0.5759682224,-1.41E-16,-3.46E-32,0,no
0.9558823529,0.2223460088,2.333333333,0.2830188679,0.306122449,-7.50E-17,0,no
1.029411765,0.2223460088,3,0.2631578947,0.1020408163,-2.50E-17,0,no
2.647058824,0.2369766849,4.666666667,0.3243958954,0.1020408163,-2.50E-17,0,no
2.352941176,0.561267634,2.5,0.117510758,0.612244898,-1.50E-16,0,no
2.132352941,0.2720768849,2.5,0.3690830851,-9.04E-17,-2.21E-32,0,no
1.323529412,0.2928148615,0.3333333333,0.9632571996,0.2040816327,-5.00E-17,0,no
1.029411765,0.21858767,1.5,0.1903343264,0.4081632653,-1.00E-16,0,no
0.8088235294,0.222413122,3.5,0.1257861635,0.1020408163,-2.50E-17,0,no
1.764705882,0.2157689159,1.833333333,0.1787487587,0.1020408163,1.89793578,0.6,no
2.205882353,0.535563281,3,0.2085402185,0.1020408163,-2.50E-17,0,no
2.573529412,0.2586542463,0.3333333333,0.3856338961,0.2040816327,-5.00E-17,0,no
0.8823529412,0.7420705762,4.166666667,0.6173452499,0.7142857143,-1.75E-16,0,no
2.573529412,0.2824123166,1,0.5478318438,-1.34E-16,-3.29E-32,0,yes
1.25,0.2136884069,4.666666667,0.1936444886,0.2040816327,-5.00E-17,0,no
0.8088235294,0.2223460088,2.333333333,0.2035749752,0.4081632653,-1.00E-16,0,no
0.5882352941,0.2329498933,-5.71E-17,1.06918239,0.1020408163,-2.50E-17,0,yes
0.8088235294,0.2305338183,2.5,0.1704733532,-4.18E-17,-1.02E-32,0,no
0.8088235294,0.2675131877,3.166666667,1.002979146,0.1020408163,-2.50E-17,0,no
1.176470588,0.2223460088,4,0.1986097319,0.306122449,-7.50E-17,0,no
1.029411765,0.2499295311,1.166666667,0.350877193,-8.59E-17,-2.10E-32,0,no
1.764705882,0.215836029,5,1.229725257,0.306122449,-7.50E-17,0,no
1.617647059,0.2077824459,1.666666667,0.5114200596,-6.17E-16,2.006880734,0.6,no
1.617647059,0.5603951625,3.666666667,0.4104601125,0.8163265306,1.066513761,1,yes
1.985294118,0.3721426558,2,0.1936444886,-4.74E-17,-1.16E-32,0,yes
2.573529412,0.1597965128,1,1.315789474,-3.22E-16,-7.89E-32,0,no
0.9558823529,0.2836203541,3.666666667,1.454816286,-1.30E-15,3.870412844,0.8,no
0.8088235294,0.2381847224,2.5,0.3194306521,-7.82E-17,-1.92E-32,0,no
1.544117647,0.2223460088,1.666666667,0.4419066534,0.1020408163,-2.50E-17,0,no
0.8088235294,0.3955651602,1.833333333,0.3591525985,0.1020408163,-2.50E-17,0,no
0.5882352941,0.2652313392,2.166666667,0.3955643827,0.2040816327,-5.00E-17,0,no
1.617647059,0.2793251097,2.333333333,0.1125455147,-2.76E-17,-6.75E-33,0,no
2.573529412,0.2482517013,0.1666666667,0.2499172459,0.1020408163,-2.50E-17,0,no
0.9558823529,0.304089878,4.5,0.1092353525,0.1020408163,-2.50E-17,0,no
0.8823529412,0.3970416504,1.666666667,0.4568023833,0.306122449,-7.50E-17,0,yes
1.691176471,0.1605347579,4.166666667,0.183714002,0.1020408163,-2.50E-17,0,no
2.132352941,0.263083717,3.166666667,0.04137702747,0.1020408163,-2.50E-17,0,no
1.102941176,0.227647951,2.166666667,0.6653426018,0.1020408163,-2.50E-17,0,no
2.647058824,0.2264399136,4,0.1804038398,0.2040816327,-5.00E-17,0,no
2.205882353,0.2955665025,4.833333333,0.07116848726,0.1020408163,-2.50E-17,0,no
1.985294118,0.2722111113,0.6666666667,0.05296259517,0.1020408163,-2.50E-17,0,no
